"","target_id","b","qval","mean_obs"
"184","CAV2",-0.882151436833152,2.59566509305265e-05,7.33441229557376
"185","PI4K2B",-0.884844903223897,5.38854448005442e-05,7.22574686091724
"186","SS18",-0.887557224391057,1.58521576768922e-05,7.66161810239521
"187","FECH",-0.887689983361363,6.90471986429766e-05,7.01593535826626
"188","RRAS2",-0.895207106210668,1.58521576768922e-05,7.45683249035082
"189","POLR3B",-0.895372715934966,0.000746434017203898,6.39978766622039
"190","CDK17",-0.906390565426513,0.00017591582333769,6.69769490028472
"191","CXXC1",-0.908028752502907,6.12317059376706e-05,6.9101644400326
"192","ABI1",-0.908833724566513,0.00988748596129308,7.32800030148409
"193","GALNT2",-0.911540694062808,8.32569041099171e-06,8.66044713706006
"194","GGPS1",-0.916789377050993,1.76852666557086e-05,7.2060412473069
"195","UBR3",-0.918101610141883,4.48005720008137e-05,6.92911148330938
"196","RNF32",-0.932064230307085,0.0879647651076743,4.29765413365761
"197","ACTR3B",-0.933644222840634,0.0210981255749645,5.31864919895542
"198","HIP1",-0.93809452291028,0.0370171236672118,6.94713230284265
"199","TOMM20",-0.939596668514705,1.13782437419144e-05,9.59114668853622
"200","NEDD4L",-0.943214052080078,0.03855076134011,8.09992844509281
"201","PRKAB2",-0.94798525452839,0.0775027568810136,7.30970840769295
"202","IGFBP6",-0.949603743467165,0.0870708671271157,5.9357963298334
"203","PRCC",-0.950768151739106,3.28994242765344e-06,7.59280421585756
"204","EGLN1",-0.956130708018106,2.28482033726823e-06,8.08635858793054
"205","GALNT15",-0.962719249682678,0.0900662210366642,4.18928801964354
"206","ENAH",-0.968566772016685,1.91456856472149e-06,8.7743714238235
"207","FPGS",-0.97535783582576,3.73817710161932e-06,7.45602814564898
"208","ADIPOR1",-0.977108885263067,1.47332885151958e-06,8.73542868364032
"209","POLR2A",-0.982066224040392,1.01577978767427e-06,7.90507329728592
"210","ADH5",-0.983191202087564,0.00093279212050313,8.25717259538296
"211","MAPK6",-0.985106317136247,0.00241808519604613,8.16496219599137
"212","WDR37",-0.998412228698974,0.00584300732323025,6.63211443908129
"213","MAMLD1",-1.00541121091657,0.0163279161254262,5.18823353242001
"214","RNF138",-1.01349239128758,4.77676111344845e-05,6.53735906733573
"215","TAF4B",-1.02194477275412,0.00135915652925506,5.88602500121851
"216","USP3",-1.0280439045755,0.000921237101169025,7.38419097815162
"217","TMEM164",-1.03161439088751,9.19698465577054e-06,7.53187270275436
"218","SH3BP5L",-1.03921447155972,8.02772714153081e-07,7.20186061581125
"219","DDB1",-1.047792573978,0.0716058028876642,8.33323362469969
"220","UBE2Q1",-1.05395649165784,1.21811325176881e-07,7.89034974477396
"221","FERMT2",-1.06006019092867,3.94152005749898e-06,6.79858673756978
"222","PLP2",-1.06311364730002,1.15155915187026e-07,8.70997372135186
"223","CD99L2",-1.0657475514255,1.65310703435221e-06,6.90194375252754
"224","CHFR",-1.07164893333469,0.000743232795834417,5.84276050839532
"225","FER",-1.07865721516463,0.00664199649254953,5.30810483471124
"226","FAM53A",-1.08287975359653,0.0570691370284955,4.02654982540387
"227","DAAM1",-1.11219156185687,7.39001302390261e-05,6.16569874997614
"228","RNPEP",-1.11613714013338,1.93934506660139e-08,8.53216677006498
"229","NUCKS1",-1.11630372135824,8.97751934138742e-06,9.86643945661035
"230","MCL1",-1.12079536759294,1.07895430915598e-07,9.67976177006108
"231","EMP1",-1.12180310319619,1.89631874133518e-08,8.7624066430236
"232","ZNF672",-1.1241443719952,1.77175008685569e-05,6.74622446363952
"233","C8orf82",-1.1290308386629,0.053321525132991,5.93324941959109
"234","CLEC2B",-1.14140687057098,0.0616651677863218,4.19512130230101
"235","RNF182",-1.1441675539014,0.0881367661434839,3.55785639465188
"236","KATNAL1",-1.1465125186231,1.20586129626901e-05,6.31654122389061
"237","TAF5L",-1.14867501646679,7.36448696338547e-07,7.26648679321585
"238","HMGCR",-1.14903640595925,5.28877547526174e-09,8.23657774183594
"239","TBX3",-1.15207947738312,0.000630663944079507,5.67800181274409
"240","NENF",-1.16798519455083,6.22960137668915e-09,7.43802708040341
"241","ADAT3",-1.17023440211104,0.0241416951705838,4.31514248827282
"242","COMMD9",-1.19197308390893,4.02946361218237e-06,6.37888872466104
"243","EGFR",-1.20418980648378,0.0689580246515749,7.81313163310477
"244","TSHZ1",-1.20470503561167,1.03861717036624e-05,6.24126987837916
"245","ZNF253",-1.21158664926742,0.0753684782207288,3.26029092233709
"246","TGFB1I1",-1.21447499373873,0.000105947488036483,5.83334540778783
"247","NME7",-1.21527486044012,1.02885993683294e-05,6.16689910646348
"248","NUB1",-1.2178963598867,5.12177583777047e-09,7.63427945314874
"249","EXOSC4",-1.2188689663266,3.24642148771746e-05,6.44656669101879
"250","GUK1",-1.22165109837856,5.57018313194802e-07,8.47449068685166
"251","ST7",-1.2234138414045,2.90810578615183e-05,6.01372842007924
"252","ROS1",-1.23209783135922,0.00468515040203564,7.95862039678689
"253","SLC36A4",-1.28161958989957,0.00145775335893051,6.28577657912147
"254","GPSM2",-1.2870071059757,1.7012164727586e-10,7.36164845839939
"255","GRB10",-1.29826782464417,3.61051585802117e-09,6.87102656167063
"256","EFCAB2",-1.31422780714337,1.17467862534699e-06,6.28298477458585
"257","HTR7",-1.32171921486185,0.0715293614754011,3.72703688971526
"258","CLDN23",-1.32628361249798,0.0167322306390023,3.87558849115581
"259","NAV2",-1.32883793381761,2.11031648113721e-11,7.83980687209722
"260","FBXO28",-1.33008753599603,1.00564983273912e-11,7.68887610781771
"261","SLC4A2",-1.34119985609916,4.97780553963673e-12,7.9591587336062
"262","ZNF219",-1.34829121313923,1.08407274524277e-08,6.58756794368832
"263","SCCPDH",-1.3621961152327,4.82742328991758e-08,6.8646596361292
"264","DSC3",-1.36660127499456,0.0738302952974323,7.94328531544043
"265","FDPS",-1.36952102358985,0.0087569727192051,9.05009406048518
"266","CCND3",-1.37217888136381,3.60169155630507e-07,7.49219510239004
"267","NRSN2",-1.39793281108496,0.000164672141633031,5.36140349997835
"268","CDKN2C",-1.40321825013809,1.93981942603509e-07,6.19590087504155
"269","MALT1",-1.45615457133366,4.7734867164578e-11,6.79189857782176
"270","MB21D2",-1.51216297456991,0.00167577491016776,4.4661402592225
"271","SERPINB5",-1.51382437165389,5.93866942885899e-15,8.78509929597728
"272","PTGFR",-1.53080988372165,0.0685676056323274,2.27453850122072
"273","HMGN5",-1.53468245055626,0.00507937067324715,5.84413457209842
"274","LTBP1",-1.5567250698448,0.0417359478675236,7.23240370739323
"275","MAPK4",-1.56007535315273,0.07392395047717,4.40082669334659
"276","PTPN14",-1.57318668019834,0.087546260242993,8.03423451395728
"277","PEA15",-1.58164882579226,3.01565145424507e-06,8.21203972575308
"278","PLCE1",-1.59286141217618,0.00863242612590621,3.82989343677508
"279","ST6GAL2",-1.60671335272426,0.0411275543624713,3.12592239699302
"280","LIX1L",-1.65756458994495,1.12001102385717e-07,5.72302364087004
"281","SLC27A3",-1.67194439781722,0.000167577402128353,6.46697290249816
"282","MEX3B",-1.67352129450209,0.0070283279378778,3.25847698400537
"283","SIPA1",-1.68793074755318,1.83820297651956e-05,5.13485082500384
"284","LRP4",-1.71493329684559,0.00457041734149323,3.27682254245754
"285","BAG2",-1.72016264794838,0.0053019785264044,6.43419208589992
"286","HECW1",-1.72379165790034,0.0348369342344337,2.56702111261659
"287","VSTM2L",-1.79924303144803,0.0885468710326477,5.37270417479363
"288","BASP1",-1.80119864783024,2.57266044836952e-19,7.24303532562675
"289","F2R",-1.80243068186755,0.0951885799216218,5.70249456728365
"290","DLK2",-1.80439009000916,0.0176834349676038,5.50691273107928
"291","COL6A1",-1.81056530830936,1.6439072039473e-05,5.82389777455008
"292","SYK",-1.8155338212207,0.000291360725304452,5.10768867536108
"293","SYDE1",-1.84168142810792,0.000923018624799026,5.33225434287662
"294","LOC100126784",-1.84787455782595,0.040566351232642,3.00733973744115
"295","COL17A1",-1.98121412988357,0.00186463719476713,8.03364917910852
"296","CTF1",-2.08435059828323,0.00471820245812991,2.74733173702868
"297","GUCY2D",-2.11187561390394,0.0226035384594201,0.877215780063335
"298","CLCA2",-2.11353167783139,0.00878750198142171,7.26153220791273
"299","ACAT2",-2.17375690556374,0.000309882471360602,7.23999869091207
"300","FSTL3",-2.22697904504121,3.53679645848558e-32,7.65180273396037
"301","IQGAP2",-2.24450279184763,0.00022059831605999,3.17219672172347
"302","DUOX1",-2.27528615139223,4.22147236428355e-06,5.87912285995968
"303","EDARADD",-2.27809514368491,0.0080776921104305,4.35010832029465
"304","IL6R",-2.28872408190453,0.00477939399201097,6.12453747528358
"305","HSD17B11",-2.29394061192459,3.86899771701209e-09,5.08635912794869
"306","SLC16A2",-2.31776506482336,6.95497945708933e-20,6.25519339243334
"307","GPM6B",-2.3614081824974,1.12230892435765e-13,5.64324885777284
"308","CCDC80",-2.36317667462187,7.01690834596352e-29,6.85078488011324
"309","IFITM2",-2.36788786581573,2.15508818509332e-36,7.81895200998728
"310","SNAI2",-2.41493222241172,1.73741173768995e-21,6.25057590243986
"311","FLG",-2.41912838581506,0.0706484152526757,2.77215294269518
"312","ANKRD2",-2.42370524482483,0.00332602847474543,5.02550861693812
"313","ZNF528",-2.45837193446271,1.36598051954613e-06,3.80718904398012
"314","SGK3",-2.50009866154895,9.92283085511655e-06,4.78885965458094
"315","ZNF385B",-2.51390506312867,0.00231212145173599,2.59501446588077
"316","PTGER2",-2.52083068675491,0.00299229948090494,2.04440987571856
"317","ATP8B2",-2.55945011082393,0.000184828907695762,2.83364991079783
"318","ABCC2",-2.59121830270241,0.00660332641154367,6.1447733278385
"319","PCDH9",-2.60406631817604,0.000171277640114472,4.75726855733951
"320","SLCO2A1",-2.60849610497564,0.000695163664478958,1.8196245301633
"321","TWIST2",-2.63691346524684,1.34823261106038e-09,4.60672965200712
"322","IGFL2",-2.70624502127882,0.000563474188454663,0.659975330079463
"323","LCP1",-2.71764745951373,0.0583455009947993,6.21049085425535
"324","DTX3",-2.7348513382998,0.00208223154323451,1.94116878670022
"325","SP5",-2.77989996471854,0.00219466540680353,1.45936276058054
"326","TCN2",-2.87374942058855,2.92571982364327e-05,2.79528541443257
"327","ITGA4",-2.91886872261024,0.0261476381268533,3.09982456945949
"328","FADS2",-3.05469167048726,5.30568348338962e-56,7.24824796089635
"329","TGFBI",-3.07934321371005,8.82019783359876e-05,9.42581505634422
"330","CMPK2",-3.08994135420395,1.55714025462902e-05,0.85182349654203
"331","ZEB2",-3.11045377675069,0.0116799045695376,3.4634235180997
"332","CCBE1",-3.11408382382531,0.00013442096700031,4.88144093224617
"333","LINC00665",-3.22393714441598,1.71706901034225e-13,4.58075075208671
"334","GJA3",-3.25039468844293,6.80062771236742e-08,4.17265297810653
"335","ZNF880",-3.25203854786899,0.00425264132566044,2.83133489297305
"336","ARL9",-3.32701217063735,4.88420366049061e-05,1.51171994637763
"337","FLNA",-3.44751534299242,1.08407274524277e-08,8.88817600042533
"338","LGALS7B",-3.46454246777404,4.92256389889123e-06,1.58048509494597
"339","CD40",-3.46589505476285,0.00255088680002587,1.99159033229934
"340","LINC00526",-3.49113326878979,6.18098776638416e-07,1.05241945383495
"341","HSPB8",-3.5477358287054,3.86495283646257e-15,4.4183458618471
"342","PDE7B",-3.61674092982909,0.00120961166156957,3.66641585682643
"343","KCTD8",-3.74583861590654,3.63329314154496e-08,1.17977212739333
"344","ZNF136",-3.75981972120472,1.86450879548172e-08,2.96878111154516
"345","RPP25",-4.02723001105901,0.00626955146704677,2.08302778375078
"346","PPFIA2",-4.05567110021729,4.62167348913954e-09,1.3346883695487
"347","FLI1",-4.10892905421155,0.0248193388331753,2.9219391826629
"348","TLL1",-4.25586721064895,2.6852823580086e-15,4.09410624632927
"349","OLFML3",-4.25674473846007,2.80428244792627e-11,1.43522518867009
"350","SVEP1",-4.34844437472911,2.74043784303264e-21,4.5991891772448
"351","SERPING1",-4.55730382632681,1.78445722714654e-13,1.58550473260346
"352","SLFN13",-4.71382010231169,2.87184511488752e-11,4.66291661107442
"353","KRT222",-4.74074718634111,6.67379345645613e-12,2.19165156628192
"354","ZNF443",-4.86591521775905,2.11411991517643e-15,1.73981042831958
"355","GLDC",-4.89203220511504,5.4095910252191e-16,4.07585051203283
"356","LRRK2",-5.1345993208936,0.00133632369454331,2.69606928604788
"357","ARMCX3",-5.20226878671629,1.69605355194347e-18,1.9079872127982
"358","RAMP1",-5.29537833470103,1.67444031078859e-15,3.67735576287628
"359","ZNF71",-5.48161462835406,1.80142467902195e-17,2.56208528728839
"360","ZNF354C",-5.48372544281674,2.72663452698514e-21,2.04871554084842
"361","CADM3",-5.82900849492614,0.00019329401354737,2.22135706690312
"362","ALDH1L2",-5.85107711671582,2.50906288898637e-32,5.05524518576061
"363","EVC2",-5.94877542903169,1.56650855079112e-26,2.2812405339559
"364","TDRD5",-6.27621114991979,1.36956931558514e-30,2.44495839439995
"365","CCND2",-6.29888933553731,1.17243717418778e-21,3.92530273499867
