"","target_id","b","qval","mean_obs"
"188","NCOA7",-0.501745737582733,0.000154335943430674,6.57866301490734
"189","SNHG8",-0.505808396830079,0.0477179202166538,7.27533925704351
"190","CLUH",-0.506980536960509,9.67284739828474e-06,8.43238676216247
"191","AFG3L2",-0.50702613233348,1.07648109020643e-05,7.92753234799609
"192","AFMID",-0.50799454419325,0.000742716030420126,5.83156735438082
"193","NOC2L",-0.508295695926833,0.00185005974852654,8.36703009340046
"194","CISD3",-0.510418593784234,0.096466291454856,6.76422206652016
"195","RAB34",-0.513144388584225,0.0292170174828182,7.89686011238426
"196","CBR3",-0.513457478957507,0.0731659764093266,4.88777498263357
"197","SNRPB",-0.52094789194884,0.00937838402789821,8.91909771464133
"198","CDKN2C",-0.521845723791432,0.00239345017470375,6.12268469613267
"199","NAA38",-0.526202908894402,0.0648835154895891,7.2469713836335
"200","CMC1",-0.52649233589421,0.00748305281752173,6.06113809375872
"201","RPS12",-0.52667916765303,0.049890939720925,9.70439656742553
"202","RPL29",-0.527789542275449,0.0278833216981216,9.46244464849456
"203","HIRIP3",-0.528087836901102,0.000108313229395356,6.01487132045452
"204","HSD17B7",-0.529258658610304,0.000566186629590201,6.42070458841632
"205","RNASEH2A",-0.52929086485579,0.0286150794894245,6.89448866141263
"206","ATXN7L2",-0.531038207956472,0.00112255032035066,5.00984866984252
"207","SLC25A15",-0.533710683862364,3.66806976957735e-05,6.64888628234393
"208","MRPL13",-0.534472929602062,0.00121013119508484,7.3178416633776
"209","NDC1",-0.537117488567321,3.29204641301435e-06,7.75189392918248
"210","CHCHD3",-0.538446441100807,8.74301624446316e-06,7.28774893254221
"211","NELFA",-0.539976458679601,7.48330495322836e-05,6.32549795013242
"212","ELFN2",-0.540815709557925,0.00872629305845196,4.29078219165857
"213","RPS11",-0.543367427007689,0.0411154799929203,9.55059270363238
"214","CCDC86",-0.545833395027507,0.000357041749845707,7.20013928887594
"215","ITGA4",-0.547657147128392,0.0693002213963693,4.79393125063756
"216","LRRC45",-0.54895077666878,0.0237104159024422,6.24986946895882
"217","CHPT1",-0.549744094885999,2.02291019761449e-05,6.64627231037137
"218","SOX15",-0.550923888732542,3.20265252462776e-05,6.39947460353538
"219","MRGBP",-0.554024884130567,8.27846171124379e-05,6.5725766479632
"220","AKAP1",-0.554353735240949,3.30281476481531e-06,7.42904319821479
"221","ZSCAN5A",-0.557247368172331,0.0040553752440686,4.47604075116424
"222","IRX4",-0.557603514810076,0.00258150444729084,6.66877239643292
"223","DBF4",-0.558797642197519,9.66895532545589e-06,6.79898694878139
"224","TMEM201",-0.558810132768382,1.72508697801834e-05,6.61863183553756
"225","PRTG",-0.558959484770851,0.0599733788842388,3.87510312181398
"226","NUDT6",-0.559324576527366,0.0278109278027436,4.6475543175589
"227","RPS13",-0.560357957664307,0.0219125030496154,9.13529390294447
"228","PDSS1",-0.563117298002046,4.40103686447044e-05,5.94977248341719
