"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","gene_id","ensembl_gene_id"
"1123","MYL2",0.0652409849085851,0.523849854962229,1.46422166149702,0.794217344268031,1.6530372837653,5.0201615636621,0.3556652789068,1.02058459004483,0.463575068794787,1.02058459004483,"4633","ENSG00000111245"
"1124","MYL6B",0.299951817489646,0.761557963516185,-0.204123514824714,0.196928397012376,9.85019451897201,0.143962353927697,0.00258655096566942,0.0820260895067615,0.038610506053685,0.0820260895067615,"140465","ENSG00000196465"
"1125","MYL9",0.361996763079508,0.800422009166404,0.56735089760193,0.622390862430481,8.88513818175989,8.21148062039633,0.043067117757196,0.80210463272344,0.0453879805240315,0.80210463272344,"10398","ENSG00000101335"
"1126","MYLK4",0.0265385068875244,0.396223118187663,0.782568679548313,0.35278818176142,4.84922339325757,0.935032209861689,0.0916648234982811,0.179883179099237,0.135199604021804,0.179883179099237,"340156","ENSG00000145949"
"1127","MYO15A",0.110392305842393,0.598572059931065,0.794748251472522,0.497827714519783,3.32118017548873,1.00753055686346,0.305845363221312,0.2277361058141,0.234879945892849,0.234879945892849,"51168","ENSG00000091536"
"1128","MYO1B",0.622642540278197,0.903622073276206,0.0735069116874883,0.149371307022005,12.0841440209673,0.37498084956528,0.000480240313886048,0.048200023020213,0.0346045634767235,0.048200023020213,"4430","ENSG00000128641"
"1129","MYO1D",0.357789653877759,0.797591672768072,0.11735571502226,0.127618122861746,11.089928137523,0.0320144606802593,0.000853458482776925,0.0145414928218062,0.0346804730432357,0.0346804730432357,"4642","ENSG00000176658"
"1130","MYO5B",0.336130550785242,0.78476121333728,0.15120977025481,0.157209045511469,9.11301147572638,0.100812753583651,0.0105095210989259,0.0400282342131643,0.0434134257897148,0.0434134257897148,"4645","ENSG00000167306"
"1131","N4BP2L1",0.227281180691893,0.719024521303918,0.73073658541326,0.605218960772041,5.59203792911504,1.50795296773435,0.0997660316133705,0.699412129429515,0.108017380237227,0.699412129429515,"90634","ENSG00000139597"
"1132","NAGS",0.961702844259864,0.993341003828758,-0.0145087935065287,0.302160701473472,4.99051852416786,0.209794166750674,0.069908696577081,-0.012830215706181,0.129293680546426,0.129293680546426,"162417","ENSG00000161653"
"1133","NAT1",0.408256517592823,0.821352300775734,-0.162814053482093,0.196881271617213,7.25686316679903,0.0372043226904165,0.0165035612811429,0.00836490248730754,0.0680685880576446,0.0680685880576446,"9","ENSG00000171428"
"1134","NAV3",0.998683556842684,0.999628303217761,0.000754019391055805,0.457004280335327,6.11480099654632,4.00444930756391,0.0825965011519517,0.373082580109451,0.0934078892012085,0.373082580109451,"89795","ENSG00000067798"
"1135","NCAPH",0.703363388342098,0.92828648447395,-0.146891119921228,0.385759498629965,10.0452445937071,5.84198565350423,0.0305281487930379,0.294149067461308,0.0377136280692534,0.294149067461308,"23397","ENSG00000121152"
"1136","NCAPH2",0.282443000437002,0.753599916803353,-0.217208842287625,0.202083400603402,10.5285470350227,0.403145544388644,0.00226441738436494,0.0868360207234936,0.0359478899639589,0.0868360207234936,"29781","ENSG00000025770"
"1137","NCLN",0.481618604116016,0.849003027286957,-0.141352262092768,0.200869595533336,11.7236342451554,0.404299414800932,0.00183978160842551,0.0861935152855219,0.0343453860565311,0.0861935152855219,"56926","ENSG00000125912"
"1138","NCOA1",0.344613408638766,0.788098998207099,0.133918614412649,0.141699464833768,9.48914727313179,0.0680060579013945,0.00311393497815816,0.0199584648316532,0.0406942213873176,0.0406942213873176,"8648","ENSG00000084676"
"1139","NCOA3",0.00494035483037525,0.187012522681884,0.590470516214084,0.210064775597388,11.6928758819784,0.189056772147692,0.00070141719484307,0.0955761317799517,0.0343381002376756,0.0955761317799517,"8202","ENSG00000124151"
"1140","NCOA5",0.781012646303564,0.957712017445371,0.0371839156384957,0.133755272452868,10.175068939755,0.0920018335491626,0.00184564703374362,0.0273924569711838,0.0371881120403092,0.0371881120403092,"57727","ENSG00000124160"
"1141","NCOA6",0.400152717453302,0.81883255072934,0.112917923346154,0.1342106403295,10.1375976649592,0.0436526783451824,0.00156085861487712,0.0377391326090961,0.0373349235313495,0.0377391326090961,"23054","ENSG00000198646"
"1142","NCOA7",0.920437853752366,0.986535508601346,0.0346189136779115,0.346597453619294,10.8124377145369,1.31190892431323,0.00236900223770169,0.259732368355852,0.0351895802366357,0.259732368355852,"135112","ENSG00000111912"
"1143","NDUFA12",0.0443403291141189,0.464019198130095,-0.27560176509569,0.137056718201786,9.79956798262859,0.0568642168488787,0.00211526498257196,0.037640772249461,0.038869194663051,0.038869194663051,"55967","ENSG00000184752"
"1144","NDUFAF1",0.149170236895022,0.645684614492248,-0.214469905334998,0.148682551832414,9.01657619618426,0.0512079795080891,0.00401728659938904,0.0285735188109683,0.0442150796974803,0.0442150796974803,"51103","ENSG00000137806"
"1145","NDUFAF4P1",0.900305343620536,0.982015626955163,0.100376860829023,0.801248094455434,1.11068968427905,0.954439755094207,0.818492181047481,0.172422409169689,0.582231838301895,0.582231838301895,"100306975",NA
"1146","NDUFS7",0.238670793122444,0.726149125968856,-0.23073328867809,0.195816197248259,11.9614946436657,0.13433809043986,0.00174776345165404,0.08191183604966,0.0344802949908587,0.08191183604966,"374291","ENSG00000115286"
"1147","NEB",0.10278854198319,0.586731832572004,0.520908031500643,0.319285079757102,6.19744332594672,0.281887596932829,0.131072171165113,0.0692232918635552,0.0913488371741572,0.0913488371741572,"4703","ENSG00000183091"
"1148","NEDD4",0.425053290421547,0.825633827472209,0.139175736247312,0.174474548436578,11.7963668380068,0.603152824030467,0.000861108953339379,0.0655564213422561,0.0343718520164579,0.0655564213422561,"4734","ENSG00000069869"
"1149","NEK8",0.866611135074357,0.975185678914366,0.0353213825240805,0.210290646284718,6.87843818494403,0.129303089433956,0.0208134827213115,0.0474885341481978,0.0756712210928942,0.0756712210928942,"284086","ENSG00000160602"
"1150","NENF",0.957940195076067,0.992776283093999,0.0100938440381495,0.191393909397756,10.9341929659474,0.274299875168996,0.00107908337654711,0.0788444698333946,0.0349378519141444,0.0788444698333946,"29937","ENSG00000117691"
"1151","NES",0.660938462816705,0.914963193101375,-0.314650048090289,0.717367179598583,3.01418625774924,4.94234958666082,0.316238768786193,0.806559057465207,0.265284731421299,0.806559057465207,"10763","ENSG00000132688"
"1152","NFAM1",0.859005809980806,0.974003913882395,0.112426939658389,0.63289248653105,2.80232383254119,2.63489890728299,0.585091806927791,0.0887260635225395,0.288841791997566,0.288841791997566,"150372","ENSG00000235568"
"1153","NFATC2IP",0.0745545446266274,0.541272053724928,0.236343468378018,0.132539318962341,10.3955135739384,0.104895793968081,0.00194180298159978,0.0316351952737794,0.0363854793551301,0.0363854793551301,"84901","ENSG00000176953"
"1154","NFE2L3",0.363389506794429,0.801309802561031,0.181385080282445,0.199559920853788,7.55456209761326,1.09710735341062,0.013426004904835,0.0734630758468091,0.0627324755774482,0.0734630758468091,"9603","ENSG00000050344"
"1155","NFIA",0.845201484080865,0.971846803681865,0.0272073726982383,0.139350210332876,9.64805245062482,0.0670566119349539,0.00265228701287457,0.0307914103857393,0.0397153081576345,0.0397153081576345,"4774","ENSG00000162599"
"1156","NFIL3",0.683797467472321,0.921446912835504,-0.13745189918777,0.337481966430071,8.97935771052698,0.731704099739721,0.0133321892937923,0.235163980158224,0.0445371792218325,0.235163980158224,"4783","ENSG00000165030"
"1157","NFKBIE",0.745514710326874,0.946352126875421,-0.0677555071515455,0.208761628394987,7.43896252789078,0.213965793700059,0.0128486904549852,0.0822380386143822,0.0647347945856607,0.0822380386143822,"4794","ENSG00000146232"
"1158","NFKBIL1",0.423452626041595,0.825403087198714,-0.148312665312178,0.185287608833457,8.60137544544459,0.252771155601629,0.00581544994623735,0.0690896365713335,0.0482795133829042,0.0690896365713335,"4795","ENSG00000204498"
"1159","NGEF",0.837819918267513,0.970698145035283,-0.0690344219860264,0.337275062595676,5.77801801164515,2.07095073547748,0.0896513829578789,0.158540183257941,0.102475489567617,0.158540183257941,"25791","ENSG00000066248"
"1160","NHLH2",0.0107555278879209,0.268296334176117,-1.88888577665253,0.740581842095296,1.31290803446607,1.3639441483282,0.661968074277349,0.233447394166949,0.534675121739949,0.534675121739949,"4808","ENSG00000177551"
"1161","NHLRC1",0.127536091339651,0.621377405388891,-1.33500580424202,0.876051061154848,1.37673175570473,1.57061807070516,0.591650363711712,1.08281973465309,0.520515143932625,1.08281973465309,"378884","ENSG00000187566"
"1162","NIPAL2",0.00463802285018677,0.181100780831646,0.620135995441951,0.219039925278814,9.0497718550018,0.49706717954821,0.00452587170302138,0.100154467641303,0.0439338466684759,0.100154467641303,"79815","ENSG00000104361"
"1163","NIPSNAP1",0.0988603956744507,0.583245653293103,-0.392163785411484,0.237616885101974,10.6871435059323,0.293422259992435,0.00147245504381466,0.121716892051962,0.035494709145674,0.121716892051962,"8508","ENSG00000184117"
"1164","NIPSNAP3B",0.433995445782938,0.828160232072512,-0.329967438346311,0.421752122827992,3.87993587360621,0.636579065997236,0.19882283319862,-0.024590292563319,0.189267755404837,0.189267755404837,"55335","ENSG00000165028"
"1165","NISCH",0.840621537152477,0.97081496527116,-0.0268269972704237,0.13340225933442,10.3800105679004,0.161540384163718,0.00238876653284035,0.0147730037448305,0.0364392250210383,0.0364392250210383,"11188","ENSG00000010322"
"1166","NKPD1",0.284939121352947,0.754900246618996,0.889911964262981,0.832245845702213,3.38448793811627,4.60070693377583,0.498037297503109,1.01316229745382,0.229114074856311,1.01316229745382,"284353","ENSG00000179846"
"1167","NME4",0.342027914444207,0.786614489862018,-0.148273286565203,0.156049876989999,10.1271583854311,0.11178160086273,0.00134021727058526,0.0517904680572556,0.0373764881614448,0.0517904680572556,"4833","ENSG00000103202"
"1168","NME7",0.0417847575088491,0.457980147606309,-0.294149523861521,0.144498532256111,9.27989910955899,0.306392880339574,0.00342459383255382,0.0243076769417311,0.0421313897838181,0.0421313897838181,"29922","ENSG00000143156"
"1169","NOC3L",0.84121375087418,0.97081496527116,-0.0272745801455004,0.136140651892823,9.8783391955047,0.149297748443341,0.00196671740543132,0.0163279662374159,0.0384717053534115,0.0384717053534115,"64318","ENSG00000173145"
"1170","NOC4L",0.236045647270215,0.723681959423658,-0.251033160939884,0.211855080794111,9.33118723725188,0.423035455039898,0.00325766809395259,0.0946679506513839,0.041762432373635,0.0946679506513839,"79050","ENSG00000184967"
"1171","NOTCH4",0.61369293420978,0.899987412304755,0.159443429837986,0.315848970577325,5.48282480033996,0.323739224956263,0.106183962989721,0.104011053290145,0.111475467297019,0.111475467297019,"4855","ENSG00000204301"
"1172","NOX1",0.638462644756468,0.908873812088368,0.22473056332195,0.478303433980909,3.37967950023006,0.314647635897331,0.269597374015794,0.00865691577735977,0.229546280437872,0.229546280437872,"27035","ENSG00000007952"
"1173","NPAP1",0.959889738128433,0.993077935656646,0.0192680994474751,0.383124917797195,4.10136719593905,0.370260473423047,0.145852764293611,0.103060042673433,0.174404768732805,0.174404768732805,"23742","ENSG00000185823"
"1174","NPEPL1",0.510247134145554,0.861027820143232,0.0988517283345784,0.150127251289397,8.9335244031175,0.115071519163869,0.00423006735916556,0.0224528055971488,0.0449441688147466,0.0449441688147466,"79716","ENSG00000215440"
"1175","NPEPPS",0.376087117090406,0.808461390361453,0.112346002415505,0.126926149552409,11.7066443478044,0.153520124025216,0.000808556028940918,0.014229347385571,0.0343410747496782,0.0343410747496782,"9520","ENSG00000141279"
"1176","NPHP3",0.182914271965048,0.679538774620566,0.231002310096318,0.173446586936874,8.1880621024256,0.151690094424018,0.0123358981972553,0.0315140533837688,0.0533013058464917,0.0533013058464917,"27031","ENSG00000113971"
"1177","NPRL3",0.269879264439621,0.74569040036629,-0.150032998655471,0.135980669319754,10.2287301049832,0.159083922529789,0.00191687004695244,0.0384265679791895,0.0369838842098082,0.0384265679791895,"8131","ENSG00000103148"
"1178","NR1H3",0.165112833879958,0.662609596242959,-0.321354227935384,0.231509956493649,7.68307262725652,0.777107615900144,0.0142654984250296,0.10267310511466,0.0606122383995963,0.10267310511466,"10062","ENSG00000025434"
"1179","NR1H4",0.300137197999215,0.761801553407375,0.941118209348356,0.908293202810348,1.01362392923977,1.7351868616487,0.529183191454668,1.27080926441038,0.606588443917393,1.27080926441038,"9971","ENSG00000012504"
"1180","NR2E3",0.648868350501669,0.912382823246059,-0.337375922705546,0.740940244411577,1.78970854810047,0.801944875885811,0.75994105610164,0.0703110012103211,0.43786064380095,0.43786064380095,"10002","ENSG00000278570"
"1181","NR2F6",0.43645585993602,0.829176896703731,0.195778346330835,0.251581046985168,10.5003385923676,0.265767212709613,0.00162583011058214,0.136468038694116,0.0360363355429395,0.136468038694116,"2063","ENSG00000160113"
"1182","NR6A1",0.42197105602258,0.825403087198714,0.471207080922113,0.586803669100957,3.45170453725563,1.25115281664015,0.278975227435755,0.472308873081363,0.223169108910759,0.472308873081363,"2649","ENSG00000148200"
"1183","NRF1",0.291456176077568,0.756897119146899,-0.167605308684986,0.158877749430806,8.55501664490881,0.26264601674426,0.00627676903033977,0.0352486332942181,0.0487969893642737,0.0487969893642737,"4899","ENSG00000106459"
